key,signal,universe_pct,holdings,aum_krw,cost_multiplier,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
reversal_1m|p0.4|n20|a10000000000|c2.0,reversal_1m,0.4000000000000001,20,10000000000.0,2.0,310,-0.1776734042867596,-0.9938124657946773,-2.2637196150351575,0.023591365285696275,0.7096831320148035,False
reversal_1m|p0.4|n30|a100000000|c0.5,reversal_1m,0.4000000000000001,30,100000000.0,0.5,310,-0.17763097682001827,-0.9937574337186988,-1.3464394706319558,0.17816082882269968,0.9999999999999998,False
reversal_1m|p0.4|n30|a100000000|c1.0,reversal_1m,0.4000000000000001,30,100000000.0,1.0,310,-0.1787235124079084,-0.9939572793871989,-1.362338945444854,0.17309094222392307,0.9999999999999998,False
reversal_1m|p0.4|n30|a100000000|c1.5,reversal_1m,0.4000000000000001,30,100000000.0,1.5,310,-0.17981472583827918,-0.9941507498895436,-1.3782388514684774,0.16812955562174903,0.9999999999999998,False
reversal_1m|p0.4|n30|a100000000|c2.0,reversal_1m,0.4000000000000001,30,100000000.0,2.0,310,-0.18090461855681195,-0.9943380478765969,-1.3941391865220845,0.1632755778011794,0.9999999999999998,False
reversal_1m|p0.4|n30|a1000000000|c0.5,reversal_1m,0.4000000000000001,30,1000000000.0,0.5,310,-0.18033431892468854,-0.9942440401950827,-1.3918489097855424,0.16396815560143874,0.9993236641765516,False
reversal_1m|p0.4|n30|a1000000000|c1.0,reversal_1m,0.4000000000000001,30,1000000000.0,1.0,310,-0.18376225167151206,-0.9948050627910462,-1.4420484152968034,0.1492887158560796,0.9993236641765516,False
reversal_1m|p0.4|n30|a1000000000|c1.5,reversal_1m,0.4000000000000001,30,1000000000.0,1.5,310,-0.18717711936202475,-0.9953115829085254,-1.4922518507832918,0.13563313406394073,0.9993236641765516,False
reversal_1m|p0.4|n30|a1000000000|c2.0,reversal_1m,0.4000000000000001,30,1000000000.0,2.0,310,-0.1905789670081216,-0.9957688779523052,-1.5424591508194139,0.12296205715375086,0.9993236641765516,False
reversal_1m|p0.4|n30|a10000000000|c0.5,reversal_1m,0.4000000000000001,30,10000000000.0,0.5,310,-0.15729188630761204,-0.9882345912818814,-1.9015377378620033,0.05723161437851365,0.7816501162342487,False
reversal_1m|p0.4|n30|a10000000000|c1.0,reversal_1m,0.4000000000000001,30,10000000000.0,1.0,310,-0.16295618862842143,-0.9899725045486091,-2.00619192810782,0.04483577475048861,0.7816501162342487,False
reversal_1m|p0.4|n30|a10000000000|c1.5,reversal_1m,0.4000000000000001,30,10000000000.0,1.5,310,-0.1685856815173924,-0.9915194392031499,-2.110836329083504,0.03478638233832898,0.7816501162342487,False
reversal_1m|p0.4|n30|a10000000000|c2.0,reversal_1m,0.4000000000000001,30,10000000000.0,2.0,310,-0.17418055893144935,-0.9928305254076701,-2.2154706421219577,0.026727777256189356,0.7816501162342487,False
reversal_1m|p0.4|n50|a100000000|c0.5,reversal_1m,0.4000000000000001,50,100000000.0,0.5,310,-0.11277832680756594,-0.9648616568094132,-0.5688767906530964,0.5694397570493615,1.0,False
