test,date,bucket,mean_return,n
price_level_vs_future_1m,2005-12-29 00:00:00,2,-0.024867807091793332,307
price_level_vs_future_1m,2005-12-29 00:00:00,3,-0.030440149243713546,307
price_level_vs_future_1m,2005-12-29 00:00:00,4,-0.010407161882666945,307
price_level_vs_future_1m,2005-12-29 00:00:00,5,-0.003433882789105902,307
price_level_vs_future_1m,2006-01-31 00:00:00,1,0.004000517646180592,308
price_level_vs_future_1m,2006-01-31 00:00:00,2,-0.008942492847333654,308
price_level_vs_future_1m,2006-01-31 00:00:00,3,0.002785915058896469,309
price_level_vs_future_1m,2006-01-31 00:00:00,4,0.013513990548004399,307
price_level_vs_future_1m,2006-01-31 00:00:00,5,-0.007652883289350246,308
price_level_vs_future_1m,2006-02-28 00:00:00,1,0.03359161003921672,310
price_level_vs_future_1m,2006-02-28 00:00:00,2,0.01393921948662198,309
price_level_vs_future_1m,2006-02-28 00:00:00,3,-0.036978339348397,309
price_level_vs_future_1m,2006-02-28 00:00:00,4,-0.009501627026484,309
price_level_vs_future_1m,2006-02-28 00:00:00,5,-0.00928802922349214,309
price_level_vs_future_1m,2006-03-31 00:00:00,1,0.07332741818006379,309
price_level_vs_future_1m,2006-03-31 00:00:00,2,0.02583363810923162,307
price_level_vs_future_1m,2006-03-31 00:00:00,3,0.036401541250253695,308
price_level_vs_future_1m,2006-03-31 00:00:00,4,0.04133327824351745,308
price_level_vs_future_1m,2006-03-31 00:00:00,5,0.03605045875115272,308
price_level_vs_future_1m,2006-04-28 00:00:00,1,-0.07818255994917103,311
price_level_vs_future_1m,2006-04-28 00:00:00,2,-0.0817733902625824,308
price_level_vs_future_1m,2006-04-28 00:00:00,3,-0.08164078818677344,309
price_level_vs_future_1m,2006-04-28 00:00:00,4,-0.0914295007109065,309
price_level_vs_future_1m,2006-04-28 00:00:00,5,-0.08419024184080823,310
price_level_vs_future_1m,2006-05-30 00:00:00,1,-0.05092041395532687,310
price_level_vs_future_1m,2006-05-30 00:00:00,2,-0.027828779105626998,310
price_level_vs_future_1m,2006-05-30 00:00:00,3,-0.06890377744750317,309
price_level_vs_future_1m,2006-05-30 00:00:00,4,-0.05951056692259103,310
price_level_vs_future_1m,2006-05-30 00:00:00,5,-0.06112298010017372,310
price_level_vs_future_1m,2006-06-30 00:00:00,1,-0.01763455973882639,312
price_level_vs_future_1m,2006-06-30 00:00:00,2,-0.028874681748593336,311
price_level_vs_future_1m,2006-06-30 00:00:00,3,-0.02609468831081983,311
price_level_vs_future_1m,2006-06-30 00:00:00,4,-0.034578163989196574,311
price_level_vs_future_1m,2006-06-30 00:00:00,5,-0.04084765857373274,312
price_level_vs_future_1m,2006-07-31 00:00:00,1,0.04934954543710329,314
price_level_vs_future_1m,2006-07-31 00:00:00,2,0.05690290655470496,314
price_level_vs_future_1m,2006-07-31 00:00:00,3,0.06766778520055489,313
price_level_vs_future_1m,2006-07-31 00:00:00,4,0.036590865413032525,314
price_level_vs_future_1m,2006-07-31 00:00:00,5,0.014765560865399005,314
price_level_vs_future_1m,2006-08-31 00:00:00,1,0.05632446107393941,315
price_level_vs_future_1m,2006-08-31 00:00:00,2,0.06060443226859549,314
price_level_vs_future_1m,2006-08-31 00:00:00,3,0.0434910546817151,314
price_level_vs_future_1m,2006-08-31 00:00:00,4,0.08453461785588359,314
price_level_vs_future_1m,2006-08-31 00:00:00,5,0.05297202847064831,315
price_level_vs_future_1m,2006-09-29 00:00:00,1,0.00499083058849081,315
price_level_vs_future_1m,2006-09-29 00:00:00,2,-0.011451996849431358,314
price_level_vs_future_1m,2006-09-29 00:00:00,3,-0.0006235146731361673,315
price_level_vs_future_1m,2006-09-29 00:00:00,4,-0.022335558652065803,314
price_level_vs_future_1m,2006-09-29 00:00:00,5,-0.017220338360499497,315
price_level_vs_future_1m,2006-10-31 00:00:00,1,0.12253167345271641,316
price_level_vs_future_1m,2006-10-31 00:00:00,2,0.09079316422834502,316
price_level_vs_future_1m,2006-10-31 00:00:00,3,0.07382150885494343,315
price_level_vs_future_1m,2006-10-31 00:00:00,4,0.0686422942174014,315
price_level_vs_future_1m,2006-10-31 00:00:00,5,0.04955069810434344,316
price_level_vs_future_1m,2006-11-30 00:00:00,1,0.007850537187772167,318
price_level_vs_future_1m,2006-11-30 00:00:00,2,-0.027250023108523435,317
price_level_vs_future_1m,2006-11-30 00:00:00,3,-0.01906218436404614,317
price_level_vs_future_1m,2006-11-30 00:00:00,4,-0.048076421688727174,317
price_level_vs_future_1m,2006-11-30 00:00:00,5,-0.03869864503074823,317
price_level_vs_future_1m,2006-12-28 00:00:00,1,0.009839591811568371,320
price_level_vs_future_1m,2006-12-28 00:00:00,2,-0.0014249585338465165,319
price_level_vs_future_1m,2006-12-28 00:00:00,3,-0.04686251028058529,322
price_level_vs_future_1m,2006-12-28 00:00:00,4,-0.0377831197759637,317
price_level_vs_future_1m,2006-12-28 00:00:00,5,-0.04174832083649183,320
price_level_vs_future_1m,2007-01-31 00:00:00,1,0.07371734175072399,322
price_level_vs_future_1m,2007-01-31 00:00:00,2,0.05389071226966563,320
price_level_vs_future_1m,2007-01-31 00:00:00,3,0.04840586007184231,321
price_level_vs_future_1m,2007-01-31 00:00:00,4,0.022853270746391676,321
price_level_vs_future_1m,2007-01-31 00:00:00,5,0.045506716859163215,321
price_level_vs_future_1m,2007-02-28 00:00:00,1,0.1303046575623417,322
price_level_vs_future_1m,2007-02-28 00:00:00,2,0.08970155270670115,321
price_level_vs_future_1m,2007-02-28 00:00:00,3,0.08767327974315736,321
price_level_vs_future_1m,2007-02-28 00:00:00,4,0.08363805090398066,321
price_level_vs_future_1m,2007-02-28 00:00:00,5,0.08876180279073158,322
price_level_vs_future_1m,2007-03-30 00:00:00,1,0.09375946402678131,322
price_level_vs_future_1m,2007-03-30 00:00:00,2,0.06559765904957822,319
price_level_vs_future_1m,2007-03-30 00:00:00,3,0.0545788554428863,320
price_level_vs_future_1m,2007-03-30 00:00:00,4,0.09076891196668078,320
price_level_vs_future_1m,2007-03-30 00:00:00,5,0.055039253662349796,320
price_level_vs_future_1m,2007-04-30 00:00:00,1,0.13863557342964553,321
price_level_vs_future_1m,2007-04-30 00:00:00,2,0.1139237398218758,320
price_level_vs_future_1m,2007-04-30 00:00:00,3,0.13031637593664008,320
price_level_vs_future_1m,2007-04-30 00:00:00,4,0.136073096313083,320
price_level_vs_future_1m,2007-04-30 00:00:00,5,0.13174519304325774,320
price_level_vs_future_1m,2007-05-31 00:00:00,1,0.054950273684138976,323
price_level_vs_future_1m,2007-05-31 00:00:00,2,0.04526615619711857,320
price_level_vs_future_1m,2007-05-31 00:00:00,3,0.06097964737171527,321
price_level_vs_future_1m,2007-05-31 00:00:00,4,0.03404013835307377,321
price_level_vs_future_1m,2007-05-31 00:00:00,5,0.02223927277398309,322
price_level_vs_future_1m,2007-06-29 00:00:00,1,0.09066542945134393,323
price_level_vs_future_1m,2007-06-29 00:00:00,2,0.0838299182283727,322
price_level_vs_future_1m,2007-06-29 00:00:00,3,0.08082616551814661,323
price_level_vs_future_1m,2007-06-29 00:00:00,4,0.06693969604996915,322
price_level_vs_future_1m,2007-06-29 00:00:00,5,0.07414914633450904,323
price_level_vs_future_1m,2007-07-31 00:00:00,1,0.015143402183990745,325
price_level_vs_future_1m,2007-07-31 00:00:00,2,-0.04727366251804245,324
price_level_vs_future_1m,2007-07-31 00:00:00,3,-0.02149818667092066,325
price_level_vs_future_1m,2007-07-31 00:00:00,4,-0.035240512387486954,324
price_level_vs_future_1m,2007-07-31 00:00:00,5,-0.040729847850797744,325
price_level_vs_future_1m,2007-08-31 00:00:00,1,0.0264106127649355,325
price_level_vs_future_1m,2007-08-31 00:00:00,2,-0.008653263132952475,325
price_level_vs_future_1m,2007-08-31 00:00:00,3,-0.01354194179680062,325
price_level_vs_future_1m,2007-08-31 00:00:00,4,0.0028540461460949402,325
price_level_vs_future_1m,2007-08-31 00:00:00,5,-0.001256859710093341,325
price_level_vs_future_1m,2007-09-28 00:00:00,1,-0.07266422392218823,327
price_level_vs_future_1m,2007-09-28 00:00:00,2,-0.05353080510603823,326
price_level_vs_future_1m,2007-09-28 00:00:00,3,-0.03294513595144909,326
price_level_vs_future_1m,2007-09-28 00:00:00,4,-0.04760386332679883,326
price_level_vs_future_1m,2007-09-28 00:00:00,5,-0.0013008784878502035,327
price_level_vs_future_1m,2007-10-31 00:00:00,1,-0.0743275988645493,330
price_level_vs_future_1m,2007-10-31 00:00:00,2,-0.05772392835918343,330
price_level_vs_future_1m,2007-10-31 00:00:00,3,-0.07556603838423838,329
price_level_vs_future_1m,2007-10-31 00:00:00,4,-0.08188629718328375,330
price_level_vs_future_1m,2007-10-31 00:00:00,5,-0.09607356373523883,330
price_level_vs_future_1m,2007-11-30 00:00:00,1,0.018872952465095825,332
price_level_vs_future_1m,2007-11-30 00:00:00,2,-0.005589186540459769,332
price_level_vs_future_1m,2007-11-30 00:00:00,3,-0.010349523197003309,331
price_level_vs_future_1m,2007-11-30 00:00:00,4,-0.027053370065081003,332
price_level_vs_future_1m,2007-11-30 00:00:00,5,-0.04712273800082024,332
price_level_vs_future_1m,2007-12-28 00:00:00,1,-0.056222561490763615,334
price_level_vs_future_1m,2007-12-28 00:00:00,2,-0.10526855259756802,333
price_level_vs_future_1m,2007-12-28 00:00:00,3,-0.10418401045522381,333
price_level_vs_future_1m,2007-12-28 00:00:00,4,-0.1184171922293411,333
price_level_vs_future_1m,2007-12-28 00:00:00,5,-0.12945642460034976,333
price_level_vs_future_1m,2008-01-31 00:00:00,1,0.09112439617791322,335
price_level_vs_future_1m,2008-01-31 00:00:00,2,0.07546184507763704,335
price_level_vs_future_1m,2008-01-31 00:00:00,3,0.08371987580793756,334
price_level_vs_future_1m,2008-01-31 00:00:00,4,0.07370920009278868,334
price_level_vs_future_1m,2008-01-31 00:00:00,5,0.06755411920898971,335
price_level_vs_future_1m,2008-02-29 00:00:00,1,-0.02235816591327539,335
price_level_vs_future_1m,2008-02-29 00:00:00,2,-0.033513621583826626,337
price_level_vs_future_1m,2008-02-29 00:00:00,3,-0.02909132287378523,332
price_level_vs_future_1m,2008-02-29 00:00:00,4,-0.04814359419245102,335
price_level_vs_future_1m,2008-02-29 00:00:00,5,-0.05166262906825022,335
price_level_vs_future_1m,2008-03-31 00:00:00,1,0.03004120788516737,336
price_level_vs_future_1m,2008-03-31 00:00:00,2,0.03624353327442731,330
price_level_vs_future_1m,2008-03-31 00:00:00,3,0.004942318838182751,332
price_level_vs_future_1m,2008-03-31 00:00:00,4,0.024897200381333612,333
price_level_vs_future_1m,2008-03-31 00:00:00,5,0.017382251666587568,333
price_level_vs_future_1m,2008-04-30 00:00:00,1,0.016218454861475502,334
price_level_vs_future_1m,2008-04-30 00:00:00,2,0.0314226290522546,334
price_level_vs_future_1m,2008-04-30 00:00:00,3,0.015361304023625512,333
price_level_vs_future_1m,2008-04-30 00:00:00,4,0.03034862956946791,334
price_level_vs_future_1m,2008-04-30 00:00:00,5,0.003829586190107261,334
price_level_vs_future_1m,2008-05-30 00:00:00,1,-0.04571335848007947,335
price_level_vs_future_1m,2008-05-30 00:00:00,2,-0.04833947627483165,335
price_level_vs_future_1m,2008-05-30 00:00:00,3,-0.05609588268422103,333
price_level_vs_future_1m,2008-05-30 00:00:00,4,-0.07973259048965643,334
price_level_vs_future_1m,2008-05-30 00:00:00,5,-0.0700571544919598,334
price_level_vs_future_1m,2008-06-30 00:00:00,1,-0.05348685141875377,336
price_level_vs_future_1m,2008-06-30 00:00:00,2,-0.049667774909574545,337
price_level_vs_future_1m,2008-06-30 00:00:00,3,-0.05705139982345121,334
price_level_vs_future_1m,2008-06-30 00:00:00,4,-0.07290716124722503,336
price_level_vs_future_1m,2008-06-30 00:00:00,5,-0.07071462032536513,336
price_level_vs_future_1m,2008-07-31 00:00:00,1,-0.12070199521168849,340
price_level_vs_future_1m,2008-07-31 00:00:00,2,-0.11776304774155097,335
price_level_vs_future_1m,2008-07-31 00:00:00,3,-0.11252919937960232,337
price_level_vs_future_1m,2008-07-31 00:00:00,4,-0.12346366718735645,337
price_level_vs_future_1m,2008-07-31 00:00:00,5,-0.12342839690447321,338
price_level_vs_future_1m,2008-08-29 00:00:00,1,-0.08236109707375455,338
price_level_vs_future_1m,2008-08-29 00:00:00,2,-0.06760517917338016,338
price_level_vs_future_1m,2008-08-29 00:00:00,3,-0.05541377699550815,337
price_level_vs_future_1m,2008-08-29 00:00:00,4,-0.05199056005888185,338
price_level_vs_future_1m,2008-08-29 00:00:00,5,-0.051348394997657976,338
price_level_vs_future_1m,2008-09-30 00:00:00,1,-0.3086977061778097,340
price_level_vs_future_1m,2008-09-30 00:00:00,2,-0.31495108693404456,340
price_level_vs_future_1m,2008-09-30 00:00:00,3,-0.30640881225112854,338
price_level_vs_future_1m,2008-09-30 00:00:00,4,-0.3397881713888558,339
price_level_vs_future_1m,2008-09-30 00:00:00,5,-0.32784847927912725,339
price_level_vs_future_1m,2008-10-31 00:00:00,1,0.017929735375993728,342
price_level_vs_future_1m,2008-10-31 00:00:00,2,0.010404226928982678,339
price_level_vs_future_1m,2008-10-31 00:00:00,3,0.01932525227218165,339
price_level_vs_future_1m,2008-10-31 00:00:00,4,0.01812643025828303,339
price_level_vs_future_1m,2008-10-31 00:00:00,5,-0.01979550104264981,340
price_level_vs_future_1m,2008-11-28 00:00:00,1,0.06352325591012435,341
price_level_vs_future_1m,2008-11-28 00:00:00,2,0.09270658785056618,340
price_level_vs_future_1m,2008-11-28 00:00:00,3,0.08390617761266665,339
price_level_vs_future_1m,2008-11-28 00:00:00,4,0.059018523929747393,340
price_level_vs_future_1m,2008-11-28 00:00:00,5,0.07001984677348115,340
price_level_vs_future_1m,2008-12-30 00:00:00,1,0.08438894166936431,341
price_level_vs_future_1m,2008-12-30 00:00:00,2,0.08681715593044331,340
price_level_vs_future_1m,2008-12-30 00:00:00,3,0.05571838569472655,341
price_level_vs_future_1m,2008-12-30 00:00:00,4,0.07102504555777447,340
price_level_vs_future_1m,2008-12-30 00:00:00,5,0.04933356200992218,341
price_level_vs_future_1m,2009-01-30 00:00:00,1,0.0682489130911028,341
price_level_vs_future_1m,2009-01-30 00:00:00,2,-0.012963052552825533,340
price_level_vs_future_1m,2009-01-30 00:00:00,3,0.02770591392515083,340
price_level_vs_future_1m,2009-01-30 00:00:00,4,-0.002152195190392411,340
price_level_vs_future_1m,2009-01-30 00:00:00,5,-0.033589696592759975,341
price_level_vs_future_1m,2009-02-27 00:00:00,1,0.08294793229689035,340
price_level_vs_future_1m,2009-02-27 00:00:00,2,0.1402067299856915,340
price_level_vs_future_1m,2009-02-27 00:00:00,3,0.14579723226203214,340
price_level_vs_future_1m,2009-02-27 00:00:00,4,0.14216737519117278,339
price_level_vs_future_1m,2009-02-27 00:00:00,5,0.10994803369193006,340
price_level_vs_future_1m,2009-03-31 00:00:00,1,0.2624013141454107,334
price_level_vs_future_1m,2009-03-31 00:00:00,2,0.27603492664757695,333
price_level_vs_future_1m,2009-03-31 00:00:00,3,0.2407802433796552,333
price_level_vs_future_1m,2009-03-31 00:00:00,4,0.22178748326103476,333
price_level_vs_future_1m,2009-03-31 00:00:00,5,0.18173581592350282,333
price_level_vs_future_1m,2009-04-30 00:00:00,1,0.11257373206329965,334
price_level_vs_future_1m,2009-04-30 00:00:00,2,0.059168235006928305,334
price_level_vs_future_1m,2009-04-30 00:00:00,3,0.054403597685430787,333
price_level_vs_future_1m,2009-04-30 00:00:00,4,0.05152850189218713,334
price_level_vs_future_1m,2009-04-30 00:00:00,5,0.04298711796448714,334
price_level_vs_future_1m,2009-05-29 00:00:00,1,0.0017824251303688015,337
price_level_vs_future_1m,2009-05-29 00:00:00,2,-0.022791422420012513,336
price_level_vs_future_1m,2009-05-29 00:00:00,3,-0.04314261200655479,337
price_level_vs_future_1m,2009-05-29 00:00:00,4,-0.03972427515756572,335
price_level_vs_future_1m,2009-05-29 00:00:00,5,-0.0526513730392966,336
price_level_vs_future_1m,2009-06-30 00:00:00,1,0.08995868315855275,337
price_level_vs_future_1m,2009-06-30 00:00:00,2,0.08484869301785591,337
price_level_vs_future_1m,2009-06-30 00:00:00,3,0.06320953460802624,336
price_level_vs_future_1m,2009-06-30 00:00:00,4,0.05695839297890312,337
price_level_vs_future_1m,2009-06-30 00:00:00,5,0.03635184801810991,337
price_level_vs_future_1m,2009-07-31 00:00:00,1,0.014378464191502741,338
price_level_vs_future_1m,2009-07-31 00:00:00,2,0.027668563405382048,336
price_level_vs_future_1m,2009-07-31 00:00:00,3,0.02473855874788313,337
price_level_vs_future_1m,2009-07-31 00:00:00,4,0.0075469357242394985,336
price_level_vs_future_1m,2009-07-31 00:00:00,5,0.012285463136960481,337
price_level_vs_future_1m,2009-08-31 00:00:00,1,-0.005986401280258258,337
price_level_vs_future_1m,2009-08-31 00:00:00,2,-0.0027490276168969452,336
price_level_vs_future_1m,2009-08-31 00:00:00,3,-0.010626118330151112,336
price_level_vs_future_1m,2009-08-31 00:00:00,4,-0.018715675447647212,336
price_level_vs_future_1m,2009-08-31 00:00:00,5,-0.010593353111243861,337
price_level_vs_future_1m,2009-09-30 00:00:00,1,-0.018086173741639972,337
price_level_vs_future_1m,2009-09-30 00:00:00,2,-0.03388296442037107,336
price_level_vs_future_1m,2009-09-30 00:00:00,3,-0.03886786551139958,337
price_level_vs_future_1m,2009-09-30 00:00:00,4,-0.03877913183643315,336
price_level_vs_future_1m,2009-09-30 00:00:00,5,-0.042295083840106,337
price_level_vs_future_1m,2009-10-30 00:00:00,1,-0.00519632589285429,338
price_level_vs_future_1m,2009-10-30 00:00:00,2,-0.029231617048495136,337
price_level_vs_future_1m,2009-10-30 00:00:00,3,-0.03395760093771109,338
price_level_vs_future_1m,2009-10-30 00:00:00,4,-0.043389080815272735,337
price_level_vs_future_1m,2009-10-30 00:00:00,5,-0.05187428609367464,338
price_level_vs_future_1m,2009-11-30 00:00:00,1,0.039403294395964475,338
price_level_vs_future_1m,2009-11-30 00:00:00,2,0.10691889621135965,339
price_level_vs_future_1m,2009-11-30 00:00:00,3,0.0894365465091529,336
price_level_vs_future_1m,2009-11-30 00:00:00,4,0.10037475271354057,338
price_level_vs_future_1m,2009-11-30 00:00:00,5,0.07536980694349452,338
price_level_vs_future_1m,2009-12-30 00:00:00,1,-0.01344283618882461,340
price_level_vs_future_1m,2009-12-30 00:00:00,2,-0.01324144213580079,339
price_level_vs_future_1m,2009-12-30 00:00:00,3,-0.020241609989060272,339
price_level_vs_future_1m,2009-12-30 00:00:00,4,-0.04055430784290931,339
price_level_vs_future_1m,2009-12-30 00:00:00,5,-0.044566199963436345,339
price_level_vs_future_1m,2010-01-29 00:00:00,1,0.021789996134938188,340
price_level_vs_future_1m,2010-01-29 00:00:00,2,0.043488569136435146,340
price_level_vs_future_1m,2010-01-29 00:00:00,3,0.032369019146774085,340
price_level_vs_future_1m,2010-01-29 00:00:00,4,0.020498174060548727,340
price_level_vs_future_1m,2010-01-29 00:00:00,5,0.018248312204489938,340
price_level_vs_future_1m,2010-02-26 00:00:00,1,0.03155727526452126,342
price_level_vs_future_1m,2010-02-26 00:00:00,2,0.029180705593969434,340
price_level_vs_future_1m,2010-02-26 00:00:00,3,0.06777460489642995,340
price_level_vs_future_1m,2010-02-26 00:00:00,4,0.039943540712252194,341
price_level_vs_future_1m,2010-02-26 00:00:00,5,0.032651397930428705,341
price_level_vs_future_1m,2010-03-31 00:00:00,1,0.016641531952412535,338
price_level_vs_future_1m,2010-03-31 00:00:00,2,0.0379054813001706,336
price_level_vs_future_1m,2010-03-31 00:00:00,3,0.015232130686376601,337
price_level_vs_future_1m,2010-03-31 00:00:00,4,0.0166375562415141,337
price_level_vs_future_1m,2010-03-31 00:00:00,5,-0.008649083153331103,337
price_level_vs_future_1m,2010-04-30 00:00:00,1,-0.07675286030611915,335
price_level_vs_future_1m,2010-04-30 00:00:00,2,-0.07264498378607047,332
price_level_vs_future_1m,2010-04-30 00:00:00,3,-0.06864861173058671,333
price_level_vs_future_1m,2010-04-30 00:00:00,4,-0.07879074801046435,333
price_level_vs_future_1m,2010-04-30 00:00:00,5,-0.061249941400763556,333
price_level_vs_future_1m,2010-05-31 00:00:00,1,0.0434684190160053,335
price_level_vs_future_1m,2010-05-31 00:00:00,2,0.01276630404463432,334
price_level_vs_future_1m,2010-05-31 00:00:00,3,0.011635130047323652,334
