signal,universe_pct,holdings,aum_krw,cost_multiplier,participation,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
momentum_6m,0.2,20,10000000000.0,1.5,0.05,310,-0.35805848346460967,-0.9999921267014054,-4.8092759365094055,1.5147798340109375e-06,0.9446888255825816,False
momentum_6m,0.2,20,10000000000.0,2.0,0.05,310,-0.3629436194372557,-0.9999934817405868,-4.9070967842199265,9.243442629092158e-07,0.9446888255825816,False
momentum_6m,0.2,20,10000000000.0,0.5,0.1,310,-0.3549982892117418,-0.999991482174274,-4.3987847974109515,1.088587046615963e-05,0.9960392499431721,False
momentum_6m,0.2,20,10000000000.0,1.0,0.1,310,-0.36069330773478003,-0.9999931627239034,-4.506663639161556,6.585490183841358e-06,0.9960392499431721,False
momentum_6m,0.2,20,10000000000.0,1.5,0.1,310,-0.36634249848461486,-0.9999945126703683,-4.614548920028012,3.939499793270684e-06,0.9960392499431721,False
momentum_6m,0.2,20,10000000000.0,2.0,0.1,310,-0.3719461947823276,-0.9999955968607913,-4.722439912568031,2.3303194953694373e-06,0.9960392499431721,False
momentum_6m,0.2,30,100000000.0,0.5,0.025,310,-0.30289311247731066,-0.9999381965974141,-3.829849190198058,0.00012822181579830172,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,1.0,0.025,310,-0.30341631012753034,-0.9999393353690187,-3.83971826541063,0.00012317557999841355,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,1.5,0.025,310,-0.30393915014889483,-0.9999404532329362,-3.849587486649388,0.0001183169187555233,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,2.0,0.025,310,-0.3044616327622225,-0.9999415505716526,-3.859456853337412,0.00011363931822083728,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,0.5,0.05,310,-0.30289311247731066,-0.9999381965974141,-3.829849190198058,0.00012822181579830172,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,1.0,0.05,310,-0.30341631012753034,-0.9999393353690187,-3.83971826541063,0.00012317557999841355,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,1.5,0.05,310,-0.30393915014889483,-0.9999404532329362,-3.849587486649388,0.0001183169187555233,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,2.0,0.05,310,-0.3044616327622225,-0.9999415505716526,-3.859456853337412,0.00011363931822083728,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,0.5,0.1,310,-0.30289311247731066,-0.9999381965974141,-3.829849190198058,0.00012822181579830172,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,1.0,0.1,310,-0.30341631012753034,-0.9999393353690187,-3.83971826541063,0.00012317557999841355,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,1.5,0.1,310,-0.30393915014889483,-0.9999404532329362,-3.849587486649388,0.0001183169187555233,0.9999999999999998,False
momentum_6m,0.2,30,100000000.0,2.0,0.1,310,-0.3044616327622225,-0.9999415505716526,-3.859456853337412,0.00011363931822083728,0.9999999999999998,False
momentum_6m,0.2,30,1000000000.0,0.5,0.025,310,-0.3040239616927224,-0.9999406326916581,-3.851189054511607,0.00011754571020605731,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,1.0,0.025,310,-0.30567479268509257,-0.9999440241647107,-3.88239930099057,0.00010343085293751386,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,1.5,0.025,310,-0.30732205692866,-0.999947222558323,-3.913610982776967,9.092608024685589e-05,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,2.0,0.025,310,-0.3089657613855049,-0.9999502388268111,-3.9448240816159497,7.98585835264376e-05,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,0.5,0.05,310,-0.3040239616927224,-0.9999406326916581,-3.851189054511607,0.00011754571020605731,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,1.0,0.05,310,-0.30567479268509257,-0.9999440241647107,-3.88239930099057,0.00010343085293751386,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,1.5,0.05,310,-0.30732205692866,-0.999947222558323,-3.913610982776967,9.092608024685589e-05,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,2.0,0.05,310,-0.3089657613855049,-0.9999502388268111,-3.9448240816159497,7.98585835264376e-05,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,0.5,0.1,310,-0.3040239616927224,-0.9999406326916581,-3.851189054511607,0.00011754571020605731,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,1.0,0.1,310,-0.30567479268509257,-0.9999440241647107,-3.88239930099057,0.00010343085293751386,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,1.5,0.1,310,-0.30732205692866,-0.999947222558323,-3.913610982776967,9.092608024685589e-05,1.0000000000000002,False
momentum_6m,0.2,30,1000000000.0,2.0,0.1,310,-0.3089657613855049,-0.9999502388268111,-3.9448240816159497,7.98585835264376e-05,1.0000000000000002,False
momentum_6m,0.2,30,10000000000.0,0.5,0.025,310,-0.29777305795357334,-0.9999222439189319,-4.342390227760657,1.4094091008942655e-05,0.893962459614377,False
momentum_6m,0.2,30,10000000000.0,1.0,0.025,310,-0.301690036533964,-0.9999322639751024,-4.423519354682838,9.710592808076512e-06,0.893962459614377,False
momentum_6m,0.2,30,10000000000.0,1.5,0.025,310,-0.305587017275914,-0.9999409966967219,-4.504647036769593,6.648335196146604e-06,0.893962459614377,False
momentum_6m,0.2,30,10000000000.0,2.0,0.025,310,-0.30946409285637855,-0.9999486069733529,-4.585773216043502,4.523093584785087e-06,0.893962459614377,False
momentum_6m,0.2,30,10000000000.0,0.5,0.05,310,-0.3086581930460077,-0.9999492000049474,-4.05614274975716,4.988977526143579e-05,0.9826912445707612,False
momentum_6m,0.2,30,10000000000.0,1.0,0.05,310,-0.3135640059694529,-0.9999574095619312,-4.151364762378812,3.304985356344936e-05,0.9826912445707612,False
momentum_6m,0.2,30,10000000000.0,1.5,0.05,310,-0.31843803200885057,-0.9999642963671619,-4.246594109861251,2.1704463720517708e-05,0.9826912445707612,False
momentum_6m,0.2,30,10000000000.0,2.0,0.05,310,-0.32328045767210334,-0.9999700729086904,-4.341830464647757,1.4130054946992487e-05,0.9826912445707612,False
momentum_6m,0.2,30,10000000000.0,0.5,0.1,310,-0.3075564988604863,-0.9999476606361254,-3.9179579984700434,8.930226140435593e-05,0.9998345757899956,False
momentum_6m,0.2,30,10000000000.0,1.0,0.1,310,-0.31273726050944295,-0.9999565448402603,-4.016596583493871,5.9044671488095446e-05,0.9998345757899956,False
momentum_6m,0.2,30,10000000000.0,1.5,0.1,310,-0.31788269740363617,-0.9999639255656629,-4.115248637751611,3.867622746867028e-05,0.9998345757899956,False
momentum_6m,0.2,30,10000000000.0,2.0,0.1,310,-0.3229930272487521,-0.9999700564768268,-4.213913590081292,2.5098334085038587e-05,0.9998345757899956,False
momentum_6m,0.2,50,100000000.0,0.5,0.025,310,-0.23589919142010418,-0.9993968856696385,-3.1187422927798663,0.001816247420600714,1.0,False
momentum_6m,0.2,50,100000000.0,1.0,0.025,310,-0.23635445757772144,-0.9994057152490626,-3.1274958789358855,0.001763022914817114,1.0,False
momentum_6m,0.2,50,100000000.0,1.5,0.025,310,-0.23680947649295148,-0.9994144160238017,-3.1362495459274795,0.0017112352803483333,1.0,False
momentum_6m,0.2,50,100000000.0,2.0,0.025,310,-0.23726424828716763,-0.9994229898661303,-3.1450032933916856,0.001660849602638681,1.0,False
momentum_6m,0.2,50,100000000.0,0.5,0.05,310,-0.23589919142010418,-0.9993968856696385,-3.1187422927798663,0.001816247420600714,1.0,False
momentum_6m,0.2,50,100000000.0,1.0,0.05,310,-0.23635445757772144,-0.9994057152490626,-3.1274958789358855,0.001763022914817114,1.0,False
momentum_6m,0.2,50,100000000.0,1.5,0.05,310,-0.23680947649295148,-0.9994144160238017,-3.1362495459274795,0.0017112352803483333,1.0,False
momentum_6m,0.2,50,100000000.0,2.0,0.05,310,-0.23726424828716763,-0.9994229898661303,-3.1450032933916856,0.001660849602638681,1.0,False
momentum_6m,0.2,50,100000000.0,0.5,0.1,310,-0.23589919142010418,-0.9993968856696385,-3.1187422927798663,0.001816247420600714,1.0,False
momentum_6m,0.2,50,100000000.0,1.0,0.1,310,-0.23635445757772144,-0.9994057152490626,-3.1274958789358855,0.001763022914817114,1.0,False
momentum_6m,0.2,50,100000000.0,1.5,0.1,310,-0.23680947649295148,-0.9994144160238017,-3.1362495459274795,0.0017112352803483333,1.0,False
momentum_6m,0.2,50,100000000.0,2.0,0.1,310,-0.23726424828716763,-0.9994229898661303,-3.1450032933916856,0.001660849602638681,1.0,False
momentum_6m,0.2,50,1000000000.0,0.5,0.025,310,-0.23688329258969465,-0.9994158159457828,-3.137670078123365,0.001702964425875031,1.0,False
momentum_6m,0.2,50,1000000000.0,1.0,0.025,310,-0.23832043626709254,-0.9994424399914154,-3.1653521725612546,0.001548953476862236,1.0,False
momentum_6m,0.2,50,1000000000.0,1.5,0.025,310,-0.23975511276526063,-0.9994678548362762,-3.193035059656279,0.0014078585216652506,1.0,False
momentum_6m,0.2,50,1000000000.0,2.0,0.025,310,-0.24118732591326852,-0.9994921152093892,-3.220718727926169,0.0012786957632360263,1.0,False
momentum_6m,0.2,50,1000000000.0,0.5,0.05,310,-0.23688329258969465,-0.9994158159457828,-3.137670078123365,0.001702964425875031,1.0,False
momentum_6m,0.2,50,1000000000.0,1.0,0.05,310,-0.23832043626709254,-0.9994424399914154,-3.1653521725612546,0.001548953476862236,1.0,False
momentum_6m,0.2,50,1000000000.0,1.5,0.05,310,-0.23975511276526063,-0.9994678548362762,-3.193035059656279,0.0014078585216652506,1.0,False
momentum_6m,0.2,50,1000000000.0,2.0,0.05,310,-0.24118732591326852,-0.9994921152093892,-3.220718727926169,0.0012786957632360263,1.0,False
momentum_6m,0.2,50,1000000000.0,0.5,0.1,310,-0.23688329258969465,-0.9994158159457828,-3.137670078123365,0.001702964425875031,1.0,False
momentum_6m,0.2,50,1000000000.0,1.0,0.1,310,-0.23832043626709254,-0.9994424399914154,-3.1653521725612546,0.001548953476862236,1.0,False
momentum_6m,0.2,50,1000000000.0,1.5,0.1,310,-0.23975511276526063,-0.9994678548362762,-3.193035059656279,0.0014078585216652506,1.0,False
momentum_6m,0.2,50,1000000000.0,2.0,0.1,310,-0.24118732591326852,-0.9994921152093892,-3.220718727926169,0.0012786957632360263,1.0,False
momentum_6m,0.2,50,10000000000.0,0.5,0.025,310,-0.2402017279846842,-0.9994695982371357,-3.3646406709216286,0.0007664340331086095,0.9655668268923296,False
momentum_6m,0.2,50,10000000000.0,1.0,0.025,310,-0.24429334124332625,-0.9995358329115905,-3.4463418675834885,0.0005682310147787639,0.9655668268923296,False
momentum_6m,0.2,50,10000000000.0,1.5,0.025,310,-0.24836480857881338,-0.9995938218289405,-3.5280450286436404,0.00041864093538745983,0.9655668268923296,False
momentum_6m,0.2,50,10000000000.0,2.0,0.025,310,-0.252416219931618,-0.9996445883653599,-3.609750021072729,0.0003064922313307239,0.9655668268923296,False
momentum_6m,0.2,50,10000000000.0,0.5,0.05,310,-0.24034453619257468,-0.9994780988909343,-3.2094629039918803,0.0013298320528589702,0.9991441456794262,False
momentum_6m,0.2,50,10000000000.0,1.0,0.05,310,-0.24484835257410176,-0.9995495051179241,-3.2968132720128405,0.00097788491343076,0.9991441456794262,False
momentum_6m,0.2,50,10000000000.0,1.5,0.05,310,-0.24932781520222647,-0.9996111719546903,-3.3841703196218327,0.000713937007388532,0.9991441456794262,False
momentum_6m,0.2,50,10000000000.0,2.0,0.05,310,-0.25378304319186606,-0.9996644236518378,-3.4715337003846467,0.0005174943725470005,0.9991441456794262,False
momentum_6m,0.2,50,10000000000.0,0.5,0.1,310,-0.23998769630139305,-0.999471868818891,-3.197527447772535,0.0013861121926914688,1.0,False
momentum_6m,0.2,50,10000000000.0,1.0,0.1,310,-0.24450708737133586,-0.9995443356062179,-3.285073900817097,0.0010195562608568132,1.0,False
momentum_6m,0.2,50,10000000000.0,1.5,0.1,310,-0.24900197181750172,-0.9996068899180466,-3.3726277836792,0.0007445452900316507,1.0,False
momentum_6m,0.2,50,10000000000.0,2.0,0.1,310,-0.25347246981918536,-0.9996608834100889,-3.4601887328397782,0.0005397969054032892,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,0.5,0.025,310,-0.40431220207634433,-0.9999989344347957,-3.814460929547011,0.00013648052634263053,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,1.0,0.025,310,-0.40528149460919927,-0.9999989771949075,-3.8299558730269596,0.00012816624002076615,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,1.5,0.025,310,-0.40624936042845927,-0.9999990182454052,-3.845450211786546,0.00012033129672728293,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,2.0,0.025,310,-0.4072158014188776,-0.9999990576543897,-3.8609439417330567,0.00011294981798215531,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,0.5,0.05,310,-0.40431220207634433,-0.9999989344347957,-3.814460929547011,0.00013648052634263053,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,1.0,0.05,310,-0.40528149460919927,-0.9999989771949075,-3.8299558730269596,0.00012816624002076615,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,1.5,0.05,310,-0.40624936042845927,-0.9999990182454052,-3.845450211786546,0.00012033129672728293,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,2.0,0.05,310,-0.4072158014188776,-0.9999990576543897,-3.8609439417330567,0.00011294981798215531,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,0.5,0.1,310,-0.40431220207634433,-0.9999989344347957,-3.814460929547011,0.00013648052634263053,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,1.0,0.1,310,-0.40528149460919927,-0.9999989771949075,-3.8299558730269596,0.00012816624002076615,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,1.5,0.1,310,-0.40624936042845927,-0.9999990182454052,-3.845450211786546,0.00012033129672728293,1.0,False
momentum_6m,0.30000000000000004,10,100000000.0,2.0,0.1,310,-0.4072158014188776,-0.9999990576543897,-3.8609439417330567,0.00011294981798215531,1.0,False
momentum_6m,0.30000000000000004,10,1000000000.0,0.5,0.025,310,-0.3930047110466739,-0.9999982593756668,-3.8834120614356826,0.00010300079443181787,0.9680454820071311,False
momentum_6m,0.30000000000000004,10,1000000000.0,1.0,0.025,310,-0.3957708839591443,-0.9999984479824926,-3.928733498077147,8.539441032029416e-05,0.9680454820071311,False
momentum_6m,0.30000000000000004,10,1000000000.0,1.5,0.025,310,-0.3985255928483925,-0.9999986162191133,-3.974051125200813,7.066038540726183e-05,0.9680454820071311,False
momentum_6m,0.30000000000000004,10,1000000000.0,2.0,0.025,310,-0.4012688805647803,-0.999998766278405,-4.019364881365183,5.8355236708163005e-05,0.9680454820071311,False
momentum_6m,0.30000000000000004,10,1000000000.0,0.5,0.05,310,-0.4033886169236852,-0.9999988882501525,-3.8257729125861246,0.0001303624216077992,0.9973914302292549,False
momentum_6m,0.30000000000000004,10,1000000000.0,1.0,0.05,310,-0.4064145169951364,-0.9999990216599471,-3.8743777552579877,0.00010689748634495899,0.9973914302292549,False
momentum_6m,0.30000000000000004,10,1000000000.0,1.5,0.05,310,-0.4094265148024716,-0.9999991391139305,-3.9229773440725126,8.74613786812084e-05,0.9973914302292549,False
momentum_6m,0.30000000000000004,10,1000000000.0,2.0,0.05,310,-0.412424667743881,-0.9999992425140374,-3.9715715628678865,7.14000450001695e-05,0.9973914302292549,False
momentum_6m,0.30000000000000004,10,1000000000.0,0.5,0.1,310,-0.4063697891217335,-0.9999990232000742,-3.847309640308552,0.00011942200032244443,0.9999800211379264,False
momentum_6m,0.30000000000000004,10,1000000000.0,1.0,0.1,310,-0.40942017937854713,-0.9999991419039105,-3.896296400030996,9.767484384481939e-05,0.9999800211379264,False
momentum_6m,0.30000000000000004,10,1000000000.0,1.5,0.1,310,-0.4124563861763869,-0.9999992462309718,-3.9452769388382283,7.970780241683961e-05,0.9999800211379264,False
momentum_6m,0.30000000000000004,10,1000000000.0,2.0,0.1,310,-0.41547846872337335,-0.9999993379166232,-3.994251127635001,6.489904931816781e-05,0.9999800211379264,False
momentum_6m,0.30000000000000004,10,10000000000.0,0.5,0.025,310,-0.2701844041536693,-0.9997802893262147,-3.968005927384149,7.247653171704727e-05,0.5748977129150258,False
momentum_6m,0.30000000000000004,10,10000000000.0,1.0,0.025,310,-0.27314849952299014,-0.9998012997223323,-4.028580588106742,5.611462551002866e-05,0.5748977129150258,False
momentum_6m,0.30000000000000004,10,10000000000.0,1.5,0.025,310,-0.27610165970121325,-0.9998203076920077,-4.089148243607201,4.329600954733337e-05,0.5748977129150258,False
momentum_6m,0.30000000000000004,10,10000000000.0,2.0,0.025,310,-0.2790439210292692,-0.9998375034363787,-4.149708702807823,3.328986450301663e-05,0.5748977129150258,False
momentum_6m,0.30000000000000004,10,10000000000.0,0.5,0.05,310,-0.3266022615395391,-0.9999738856840084,-4.080505289209607,4.493790667892128e-05,0.7191370239045084,False
momentum_6m,0.30000000000000004,10,10000000000.0,1.0,0.05,310,-0.3310703501479534,-0.999977872983499,-4.1635993692085265,3.1326959473831906e-05,0.7191370239045084,False
momentum_6m,0.30000000000000004,10,10000000000.0,1.5,0.05,310,-0.33551140392332646,-0.9999812533140603,-4.246687117366692,2.1695459748061197e-05,0.7191370239045084,False
momentum_6m,0.30000000000000004,10,10000000000.0,2.0,0.05,310,-0.339925570799103,-0.9999841187919993,-4.329768268079099,1.4926633180145643e-05,0.7191370239045084,False
momentum_6m,0.30000000000000004,10,10000000000.0,0.5,0.1,310,-0.3654618840254542,-0.9999944077450938,-4.007993701021679,6.123675320823807e-05,0.8485595773525821,False
momentum_6m,0.30000000000000004,10,10000000000.0,1.0,0.1,310,-0.37174534322962194,-0.9999956406494181,-4.116794247680397,3.8417875430907245e-05,0.8485595773525821,False
momentum_6m,0.30000000000000004,10,10000000000.0,1.5,0.1,310,-0.3779719888083122,-0.9999966024833303,-4.225581239617594,2.3832482423546963e-05,0.8485595773525821,False
momentum_6m,0.30000000000000004,10,10000000000.0,2.0,0.1,310,-0.3841422859364825,-0.9999973526815716,-4.334354254356526,1.4618860154635982e-05,0.8485595773525821,False
momentum_6m,0.30000000000000004,20,100000000.0,0.5,0.025,310,-0.3126982667366349,-0.9999588326992379,-3.4299265819248266,0.0006037445853106505,1.0,False
momentum_6m,0.30000000000000004,20,100000000.0,1.0,0.025,310,-0.31351256264837346,-0.9999600280650723,-3.443845028963806,0.0005735043218602076,1.0,False
momentum_6m,0.30000000000000004,20,100000000.0,1.5,0.025,310,-0.3143259827375847,-0.9999611888479177,-3.457763411565553,0.0005446794810612943,1.0,False
momentum_6m,0.30000000000000004,20,100000000.0,2.0,0.025,310,-0.3151385278525175,-0.9999623160446302,-3.471681727397462,0.0005172091331968609,1.0,False
momentum_6m,0.30000000000000004,20,100000000.0,0.5,0.05,310,-0.3126982667366349,-0.9999588326992379,-3.4299265819248266,0.0006037445853106505,1.0,False
momentum_6m,0.30000000000000004,20,100000000.0,1.0,0.05,310,-0.31351256264837346,-0.9999600280650723,-3.443845028963806,0.0005735043218602076,1.0,False
momentum_6m,0.30000000000000004,20,100000000.0,1.5,0.05,310,-0.3143259827375847,-0.9999611888479177,-3.457763411565553,0.0005446794810612943,1.0,False
momentum_6m,0.30000000000000004,20,100000000.0,2.0,0.05,310,-0.3151385278525175,-0.9999623160446302,-3.471681727397462,0.0005172091331968609,1.0,False
momentum_6m,0.30000000000000004,20,100000000.0,0.5,0.1,310,-0.3126982667366349,-0.9999588326992379,-3.4299265819248266,0.0006037445853106505,1.0,False
